timestamp,endpoint,method,latency_ms,status_code
1778359443.8845503,logs,GET,2.21,200
1778362676.600072,index,GET,26.03,200
1778362676.6497326,get_app_settings,GET,1.06,200
1778362676.6513226,lighting_patterns,GET,0.59,200
1778362676.6544433,status,GET,0.53,200
1778362676.8089929,lighting_status,GET,0.36,200
1778362676.8102515,logs,GET,0.36,200
1778362677.660374,status,GET,0.53,200
1778362677.677213,logs,GET,0.4,200
1778362678.6657495,status,GET,0.84,200
1778362678.684054,logs,GET,0.4,200
1778362679.6658866,status,GET,0.53,200
1778362679.685756,logs,GET,0.4,200
1778362680.6632636,status,GET,0.58,200
1778362680.6812222,logs,GET,0.4,200
1778362681.6659732,status,GET,1.11,200
1778362681.6967602,logs,GET,0.84,200
1778362682.6648638,status,GET,1.27,200
1778362682.6880229,logs,GET,1.13,200
1778362683.6807714,status,GET,1.29,200
1778362683.7146034,logs,GET,0.95,200
1778362684.6666124,status,GET,1.26,200
1778362684.6896217,logs,GET,0.96,200
1778362685.6729758,status,GET,1.31,200
1778362685.700738,logs,GET,0.96,200
1778362686.668526,status,GET,1.32,200
1778362686.6937976,logs,GET,0.94,200
1778362687.671774,status,GET,1.59,200
1778362687.7016149,logs,GET,0.95,200
1778362688.6625946,status,GET,1.28,200
1778362688.6978295,logs,GET,0.95,200
1778362689.6679235,status,GET,1.45,200
1778362689.687026,logs,GET,0.94,200
1778362690.666329,status,GET,1.26,200
1778362690.6851425,logs,GET,0.95,200
1778362691.6712928,status,GET,1.34,200
1778362691.7012012,logs,GET,0.96,200
1778362692.672978,status,GET,1.28,200
1778362692.6974037,logs,GET,0.95,200
1778362693.6713917,status,GET,1.41,200
1778362693.6940303,logs,GET,0.95,200
1778362694.670875,status,GET,2.35,200
1778362694.7014174,logs,GET,0.94,200
1778362695.6688766,status,GET,1.28,200
1778362695.6917493,logs,GET,1.1,200
1778362696.6714525,status,GET,1.36,200
1778362696.701166,logs,GET,0.94,200
1778362697.6703472,status,GET,1.29,200
1778362697.700769,logs,GET,0.84,200
1778362698.6651425,status,GET,1.31,200
1778362698.689048,logs,GET,0.95,200
1778362699.6685624,status,GET,1.31,200
1778362699.6966012,logs,GET,1.09,200
1778362700.6661706,status,GET,1.3,200
1778362700.689152,logs,GET,0.96,200
1778362701.6706445,status,GET,1.29,200
1778362701.6931098,logs,GET,0.94,200
1778362702.6633399,status,GET,1.43,200
1778362702.6836088,logs,GET,1.11,200
1778362703.6711984,status,GET,1.45,200
1778362703.7011795,logs,GET,0.94,200
1778362704.6669884,status,GET,1.29,200
1778362704.6872454,logs,GET,1.07,200
1778362705.668102,status,GET,2.48,200
1778362705.6933773,logs,GET,0.82,200
1778362706.6722167,status,GET,1.37,200
1778362706.6992123,logs,GET,0.95,200
1778362707.6760948,status,GET,1.36,200
1778362707.709377,logs,GET,0.94,200
1778362708.663886,status,GET,1.35,200
1778362708.6854155,logs,GET,0.95,200
1778362709.6617522,status,GET,1.28,200
1778362709.699261,logs,GET,1.02,200
1778362710.6651857,status,GET,1.31,200
1778362710.6869187,logs,GET,0.82,200
1778362711.4887142,submit_pacers,POST,14.76,200
1778362711.5217621,logs,GET,1.35,200
1778362711.670455,status,GET,1.13,200
1778362711.6933165,logs,GET,1.17,200
1778362712.6727161,status,GET,1.31,200
1778362712.691749,logs,GET,1.5,200
1778362713.6873584,status,GET,1.38,200
1778362713.719552,logs,GET,1.51,200
1778362714.6760514,status,GET,1.48,200
1778362714.7230542,logs,GET,1.38,200
1778362715.6689098,status,GET,1.31,200
1778362715.695681,logs,GET,1.52,200
1778362716.674746,status,GET,1.3,200
1778362716.7009993,logs,GET,1.36,200
1778362717.132448,pacer_start_all,POST,76.83,200
1778362717.6593153,status,GET,1.26,200
1778362717.6841834,logs,GET,2.17,200
1778362718.6715136,status,GET,1.44,200
1778362718.7004018,logs,GET,3.16,200
1778362719.6684937,status,GET,1.2,200
1778362719.7030346,logs,GET,2.48,200
1778362720.6629395,status,GET,1.18,200
1778362720.6854734,logs,GET,2.67,200
1778362721.6782007,status,GET,1.18,200
1778362721.7036622,logs,GET,2.72,200
1778362722.667145,status,GET,1.26,200
1778362722.6897383,logs,GET,2.85,200
1778362723.667794,status,GET,1.43,200
1778362723.7003381,logs,GET,3.6,200
1778362724.6712596,status,GET,3.31,200
1778362724.69552,logs,GET,3.09,200
1778362725.6728208,status,GET,1.2,200
1778362725.6978078,logs,GET,3.34,200
1778362726.6701944,status,GET,1.18,200
1778362726.7008069,logs,GET,3.54,200
1778362727.6702888,status,GET,1.18,200
1778362727.6961513,logs,GET,3.65,200
1778362728.679646,status,GET,1.22,200
1778362728.7086005,logs,GET,3.35,200
1778362729.682043,status,GET,1.19,200
1778362729.7117577,logs,GET,4.93,200
1778362730.6747923,status,GET,1.18,200
1778362730.7023368,logs,GET,3.91,200
1778362731.6612659,status,GET,1.07,200
1778362731.6890316,logs,GET,4.3,200
1778362732.66639,status,GET,1.2,200
1778362732.7172148,logs,GET,4.19,200
1778362733.6769855,status,GET,1.19,200
1778362733.705086,logs,GET,4.34,200
1778362734.6746793,status,GET,1.26,200
1778362734.7098072,logs,GET,4.47,200
1778362735.6723592,status,GET,2.02,200
1778362735.7055957,logs,GET,4.08,200
1778362736.6765616,status,GET,1.06,200
1778362736.7105553,logs,GET,4.26,200
1778362737.6619017,status,GET,1.19,200
1778362737.6920795,logs,GET,3.99,200
1778362738.676638,status,GET,0.97,200
1778362738.708558,logs,GET,4.03,200
1778362739.6668706,status,GET,1.16,200
1778362739.7032852,logs,GET,4.66,200
1778362740.6649063,status,GET,1.18,200
1778362740.6920853,logs,GET,5.32,200
1778362741.6780753,status,GET,15.99,200
1778362741.7095714,logs,GET,6.12,200
1778362742.6747422,status,GET,1.17,200
1778362742.7148688,logs,GET,6.27,200
1778362743.676616,status,GET,1.19,200
1778362743.715811,logs,GET,6.41,200
1778362744.6761553,status,GET,1.16,200
1778362744.720492,logs,GET,6.33,200
1778362745.6766934,status,GET,1.17,200
1778362745.714461,logs,GET,6.5,200
1778362746.6787097,status,GET,2.12,200
1778362746.7175784,logs,GET,6.46,200
1778362747.6823387,status,GET,1.18,200
1778362747.715329,logs,GET,6.43,200
1778362748.6671853,status,GET,1.31,200
1778362748.6992147,logs,GET,6.35,200
1778362749.6712942,status,GET,1.32,200
1778362749.7093728,logs,GET,6.48,200
1778362750.669675,status,GET,1.17,200
1778362750.7059538,logs,GET,6.38,200
1778362751.6742065,status,GET,1.17,200
1778362751.7094026,logs,GET,7.57,200
1778362752.6696076,status,GET,1.16,200
1778362752.6983042,logs,GET,6.55,200
1778362753.6752887,status,GET,1.25,200
1778362753.7033021,logs,GET,6.65,200
1778362754.6687942,status,GET,1.37,200
1778362754.7001832,logs,GET,7.79,200
1778362755.6670036,status,GET,1.11,200
1778362755.6966884,logs,GET,5.69,200
1778362756.6826687,status,GET,1.15,200
1778362756.7285342,logs,GET,6.74,200
1778362757.6694489,status,GET,2.14,200
1778362757.6992645,logs,GET,6.64,200
1778362758.6658256,status,GET,1.17,200
1778362758.6939647,logs,GET,6.49,200
1778362759.6689415,status,GET,1.18,200
1778362759.703421,logs,GET,6.66,200
1778362760.6765437,status,GET,1.21,200
1778362760.7093678,logs,GET,6.65,200
1778362761.6714423,status,GET,1.23,200
1778362761.697879,logs,GET,6.62,200
1778362762.6681442,status,GET,1.18,200
1778362762.7000766,logs,GET,7.48,200
1778362763.6743772,status,GET,1.17,200
1778362763.7133372,logs,GET,6.49,200
1778362764.6722016,status,GET,1.21,200
1778362764.712617,logs,GET,6.68,200
1778362765.6729403,status,GET,1.05,200
1778362765.7004619,logs,GET,5.71,200
1778362766.6791377,status,GET,1.31,200
1778362766.7252035,logs,GET,5.73,200
1778362767.6772416,status,GET,1.17,200
1778362767.7140284,logs,GET,6.41,200
1778362768.6750133,status,GET,2.2,200
1778362768.7091696,logs,GET,9.98,200
1778362769.6645913,status,GET,1.17,200
1778362769.6989918,logs,GET,6.65,200
1778362770.6644244,status,GET,1.2,200
1778362770.6966531,logs,GET,5.83,200
1778362771.668825,status,GET,1.18,200
1778362771.7156188,logs,GET,6.52,200
1778362772.6774,status,GET,1.17,200
1778362772.707084,logs,GET,6.64,200
1778362773.6789668,status,GET,1.17,200
1778362773.7267785,logs,GET,10.7,200
1778362774.6847801,status,GET,1.18,200
1778362774.730648,logs,GET,6.56,200
1778362775.673228,status,GET,1.18,200
1778362775.7051163,logs,GET,10.07,200
1778362776.6702154,status,GET,1.15,200
1778362776.6968894,logs,GET,6.45,200
1778362777.6696637,status,GET,1.17,200
1778362777.7107556,logs,GET,6.54,200
1778362778.6701784,status,GET,1.18,200
1778362778.7112134,logs,GET,6.48,200
1778362779.670465,status,GET,2.15,200
1778362779.7123954,logs,GET,6.59,200
1778362780.6662674,status,GET,1.15,200
1778362780.6934779,logs,GET,6.67,200
1778362781.680059,status,GET,13.7,200
1778362781.709884,logs,GET,6.53,200
1778362782.669572,status,GET,1.33,200
1778362782.7116454,logs,GET,7.61,200
1778362783.6692977,status,GET,1.13,200
1778362783.7075334,logs,GET,6.59,200
1778362784.6637561,status,GET,1.24,200
1778362784.7009041,logs,GET,6.94,200
1778362785.6726587,status,GET,1.14,200
1778362785.7139184,logs,GET,6.34,200
1778362786.6831532,status,GET,1.22,200
1778362786.7347412,logs,GET,6.31,200
1778362787.6761158,status,GET,1.15,200
1778362787.7059548,logs,GET,6.36,200
1778362788.6622362,status,GET,1.13,200
1778362788.6965494,logs,GET,9.73,200
1778362789.676369,status,GET,1.13,200
1778362789.7116613,logs,GET,6.62,200
1778362790.6717017,status,GET,3.03,200
1778362790.7019725,logs,GET,6.54,200
1778362791.673489,status,GET,1.0,200
1778362791.7122202,logs,GET,6.43,200
1778362792.680806,status,GET,1.01,200
1778362792.729385,logs,GET,6.34,200
1778362793.6822858,status,GET,1.0,200
1778362793.7130082,logs,GET,5.69,200
1778362794.6950793,status,GET,1.13,200
1778362794.7222068,logs,GET,5.66,200
1778362795.6733367,status,GET,1.13,200
1778362795.7009017,logs,GET,6.57,200
1778362796.6789453,status,GET,1.13,200
1778362796.7082028,logs,GET,6.58,200
1778362797.6622424,status,GET,1.13,200
1778362797.6984766,logs,GET,9.63,200
1778362798.6772904,status,GET,1.3,200
1778362798.7112248,logs,GET,5.64,200
1778362799.6736479,status,GET,1.13,200
1778362799.705627,logs,GET,6.74,200
1778362800.6683526,status,GET,0.54,200
1778362800.7001271,logs,GET,2.75,200
1778362801.6702173,status,GET,0.54,200
1778362801.6984174,logs,GET,2.63,200
1778362802.6725276,status,GET,0.53,200
1778362802.7032979,logs,GET,2.75,200
1778362803.6678593,status,GET,0.55,200
1778362803.691933,logs,GET,2.69,200
1778362804.713783,status,GET,0.54,200
1778362804.743904,logs,GET,2.68,200
1778362805.678005,status,GET,1.13,200
1778362805.713805,logs,GET,6.37,200
1778362806.685749,status,GET,1.13,200
1778362806.7267458,logs,GET,6.48,200
1778362807.6790504,status,GET,1.31,200
1778362807.7279766,logs,GET,5.65,200
1778362808.6676824,status,GET,1.26,200
1778362808.7061942,logs,GET,5.63,200
1778362809.6696398,status,GET,1.29,200
1778362809.7035706,logs,GET,7.59,200
1778362810.667035,status,GET,1.25,200
1778362810.697876,logs,GET,6.37,200
1778362811.6777725,status,GET,1.14,200
1778362811.7205932,logs,GET,6.49,200
1778362812.6851313,status,GET,1.13,200
1778362812.7293668,logs,GET,6.56,200
1778362813.6731772,status,GET,1.02,200
1778362813.7061355,logs,GET,6.51,200
1778362814.6780298,status,GET,1.18,200
1778362814.713709,logs,GET,6.37,200
1778362815.692425,status,GET,1.13,200
1778362815.7194033,logs,GET,6.39,200
1778362816.6721842,status,GET,1.13,200
1778362816.7315266,logs,GET,6.6,200
1778362817.6801834,status,GET,1.4,200
1778362817.7107198,logs,GET,5.73,200
1778362818.7041645,status,GET,1.13,200
1778362818.7460895,logs,GET,6.47,200
1778362819.7310274,status,GET,1.2,200
1778362819.801485,logs,GET,6.37,200
1778362820.6853423,status,GET,1.31,200
1778362820.7689757,logs,GET,8.41,200
1778362821.6843905,status,GET,1.18,200
1778362821.771866,logs,GET,6.45,200
1778362822.6789463,status,GET,1.15,200
1778362822.7218697,logs,GET,6.32,200
1778362823.6873438,status,GET,1.19,200
1778362823.7239532,logs,GET,6.52,200
1778362824.6840825,status,GET,1.27,200
1778362824.7160788,logs,GET,6.5,200
1778362825.6738503,status,GET,1.13,200
1778362825.7257266,logs,GET,6.3,200
1778362826.668052,status,GET,1.2,200
1778362826.7034059,logs,GET,6.42,200
1778362827.6731446,status,GET,1.14,200
1778362827.7136533,logs,GET,5.68,200
1778362828.669415,status,GET,1.13,200
1778362828.706976,logs,GET,6.47,200
1778362829.679913,status,GET,1.25,200
1778362829.7197978,logs,GET,5.64,200
1778362830.6780095,status,GET,1.14,200
1778362830.712883,logs,GET,9.74,200
1778362831.6712518,status,GET,1.25,200
1778362831.7000604,logs,GET,6.54,200
1778362832.6664736,status,GET,1.14,200
1778362832.6975145,logs,GET,6.49,200
1778362833.6737587,status,GET,1.13,200
1778362833.703816,logs,GET,6.63,200
1778362834.6654594,status,GET,1.13,200
1778362834.703525,logs,GET,6.59,200
1778362835.6684446,status,GET,1.29,200
1778362835.6979332,logs,GET,6.17,200
1778362836.6694613,status,GET,0.54,200
1778362836.7020905,logs,GET,2.64,200
1778362837.6684992,status,GET,0.54,200
1778362837.6994426,logs,GET,2.69,200
1778362838.6679783,status,GET,0.54,200
1778362838.7016814,logs,GET,2.66,200
1778362839.6841981,status,GET,0.58,200
1778362839.7180502,logs,GET,2.73,200
1778362840.6675868,status,GET,0.56,200
1778362840.688693,logs,GET,2.73,200
1778362841.7195399,status,GET,1.1,200
1778362841.791399,logs,GET,6.44,200
1778362842.6717455,status,GET,1.11,200
1778362842.7436545,logs,GET,5.65,200
1778362843.7051852,status,GET,1.11,200
1778362843.7689466,logs,GET,5.84,200
1778362844.6638243,status,GET,1.31,200
1778362844.7190633,logs,GET,5.83,200
1778362845.6716585,status,GET,1.21,200
1778362845.6976511,logs,GET,5.25,200
1778362846.6794033,status,GET,1.08,200
1778362846.7144063,logs,GET,8.55,200
1778362847.6763647,status,GET,1.05,200
1778362847.7175078,logs,GET,6.02,200
1778362848.6722383,status,GET,1.07,200
1778362848.7290137,logs,GET,8.98,200
1778362849.6751895,status,GET,1.22,200
1778362849.7239778,logs,GET,9.25,200
1778362850.6782193,status,GET,1.14,200
1778362850.7274704,logs,GET,6.14,200
1778362851.674789,status,GET,1.02,200
1778362851.7009683,logs,GET,5.68,200
1778362852.6760194,status,GET,1.25,200
1778362852.712626,logs,GET,11.28,200
1778362853.6760676,status,GET,1.09,200
1778362853.72634,logs,GET,5.62,200
1778362854.674225,status,GET,1.03,200
1778362854.7116082,logs,GET,12.12,200
1778362855.6730537,status,GET,1.05,200
1778362855.7007234,logs,GET,5.93,200
1778362856.6753864,status,GET,2.15,200
1778362856.7087257,logs,GET,5.17,200
1778362857.6712608,status,GET,1.22,200
1778362857.7170558,logs,GET,5.99,200
1778362858.6846,status,GET,0.93,200
1778362858.7319803,logs,GET,5.15,200
1778362859.6812294,status,GET,0.93,200
1778362859.736689,logs,GET,5.19,200
1778362860.6855383,status,GET,1.0,200
1778362860.7487922,logs,GET,22.0,200
1778362861.6706154,status,GET,1.14,200
1778362861.7057264,logs,GET,5.93,200
1778362862.6729696,status,GET,1.31,200
1778362862.7002037,logs,GET,5.83,200
1778362863.6678233,status,GET,1.21,200
1778362863.7157948,logs,GET,16.22,200
1778362863.7417095,pacer_stop_all,POST,55.04,200
1778362864.6732092,status,GET,1.16,200
1778362864.6996813,logs,GET,6.35,200
1778362865.6695108,status,GET,1.15,200
1778362865.6964223,logs,GET,6.39,200
1778362866.6795979,status,GET,2.24,200
1778362866.711713,logs,GET,6.73,200
1778362867.6647894,status,GET,0.61,200
1778362867.7047067,logs,GET,2.78,200
1778362868.6657445,status,GET,0.54,200
1778362868.7383428,logs,GET,2.56,200
1778362869.6717103,status,GET,0.55,200
1778362869.6947873,logs,GET,2.57,200
1778362870.662963,status,GET,0.57,200
1778362870.68706,logs,GET,2.6,200
1778362871.6650825,status,GET,0.54,200
1778362871.690312,logs,GET,2.57,200
1778362872.6810658,status,GET,1.14,200
1778362872.7257469,logs,GET,6.42,200
1778362873.6691296,status,GET,1.16,200
1778362873.6997993,logs,GET,5.74,200
1778362874.6760707,status,GET,1.05,200
1778362874.7067592,logs,GET,6.26,200
1778362875.6846879,status,GET,1.35,200
1778362875.7242348,logs,GET,7.24,200
1778362876.6878395,status,GET,1.33,200
1778362876.7266445,logs,GET,6.65,200
1778362877.676997,status,GET,1.07,200
1778362877.7369723,logs,GET,5.62,200
1778362878.6839695,status,GET,1.43,200
1778362878.7207742,logs,GET,6.27,200
1778362879.6701407,status,GET,1.02,200
1778362879.720125,logs,GET,5.61,200
1778362880.6760163,status,GET,1.24,200
1778362880.7184787,logs,GET,5.78,200
1778362881.6838195,status,GET,1.22,200
1778362881.7294729,logs,GET,6.38,200
1778362882.6763709,status,GET,1.18,200
1778362882.7149527,logs,GET,5.64,200
1778362883.6778796,status,GET,1.04,200
1778362883.7189991,logs,GET,6.6,200
1778362884.6833973,status,GET,1.13,200
1778362884.725538,logs,GET,6.01,200
1778362885.6848285,status,GET,1.17,200
1778362885.7311652,logs,GET,6.28,200
1778362886.6761813,status,GET,1.05,200
1778362886.725066,logs,GET,6.08,200
1778362887.681477,status,GET,1.16,200
1778362887.7269948,logs,GET,6.41,200
1778362888.6779535,status,GET,1.02,200
1778362888.7052422,logs,GET,6.42,200
1778362889.659627,status,GET,1.09,200
1778362889.6916697,logs,GET,5.91,200
1778362890.6686594,status,GET,1.16,200
1778362890.6929781,logs,GET,5.52,200
1778362891.144668,set_mode,POST,70.93,200
1778362891.165727,status,GET,1.01,200
1778362891.1912756,logs,GET,4.97,200
1778362891.672821,status,GET,1.23,200
1778362891.6991432,logs,GET,5.47,200
1778362892.6668875,status,GET,2.13,200
1778362892.696866,logs,GET,5.44,200
1778362893.6783657,status,GET,1.15,200
1778362893.7131596,logs,GET,6.14,200
1778362894.669497,status,GET,0.55,200
1778362894.690647,logs,GET,2.46,200
1778362895.6678114,status,GET,0.54,200
1778362895.6887906,logs,GET,2.53,200
1778362896.6991076,status,GET,0.63,200
1778362896.7222428,logs,GET,2.44,200
1778362897.658147,status,GET,0.53,200
1778362897.6864705,logs,GET,2.41,200
1778363051.5519533,index,GET,60.16,200
1778363051.62846,status,GET,0.84,200
1778363051.6342978,get_app_settings,GET,1.48,200
1778363051.6372154,lighting_patterns,GET,0.88,200
1778363051.7205718,logs,GET,0.74,200
1778363052.0034645,lighting_status,GET,0.94,200
1778363053.06519,status,GET,1.29,200
1778363053.094338,logs,GET,0.94,200
1778363054.063607,status,GET,2.1,200
1778363054.090459,logs,GET,0.92,200
1778363055.05788,status,GET,1.29,200
1778363055.081036,logs,GET,0.96,200
1778363056.0575643,status,GET,1.27,200
1778363056.0807204,logs,GET,0.95,200
1778363057.061265,status,GET,1.28,200
1778363057.0928292,logs,GET,0.95,200
1778363058.065969,status,GET,1.27,200
1778363058.0922697,logs,GET,0.95,200
1778363059.0594459,status,GET,1.46,200
1778363059.0889554,logs,GET,2.11,200
1778363060.064216,status,GET,1.47,200
1778363060.0925307,logs,GET,0.83,200
1778363061.0606594,status,GET,1.3,200
1778363061.0887682,logs,GET,0.95,200
1778363062.0698853,status,GET,1.27,200
1778363062.0950136,logs,GET,0.95,200
1778363063.0708663,status,GET,1.27,200
1778363063.10356,logs,GET,1.02,200
1778363064.0663154,status,GET,1.27,200
1778363064.0977178,logs,GET,0.93,200
1778363065.0716643,status,GET,2.51,200
1778363065.09465,logs,GET,0.92,200
1778363066.0742953,status,GET,1.27,200
1778363066.09822,logs,GET,0.94,200
1778363067.0713122,status,GET,1.44,200
1778363067.099491,logs,GET,1.09,200
1778363068.0580661,status,GET,1.28,200
1778363068.0821052,logs,GET,0.81,200
1778363069.0714407,status,GET,1.36,200
1778363069.094354,logs,GET,0.82,200
1778363070.0566986,status,GET,1.28,200
1778363070.0791042,logs,GET,1.0,200
1778363071.0606477,status,GET,1.32,200
1778363071.08795,logs,GET,1.13,200
1778363072.0675545,status,GET,1.41,200
1778363072.0916483,logs,GET,1.06,200
1778363073.0606098,status,GET,1.3,200
1778363073.0889428,logs,GET,0.94,200
1778363074.0598881,status,GET,1.36,200
1778363074.084948,logs,GET,0.94,200
1778363075.0584464,status,GET,1.28,200
1778363075.0829065,logs,GET,0.94,200
1778363076.064721,status,GET,2.59,200
1778363076.0885346,logs,GET,0.97,200
1778363093.7732625,status,GET,0.6,200
1778363093.796081,status,GET,0.55,200
1778363093.8051057,logs,GET,0.6,200
1778363093.8156521,status,GET,0.53,200
1778363093.8222997,logs,GET,0.38,200
1778363093.8398948,logs,GET,0.41,200
1778363094.05721,status,GET,0.54,200
1778363094.087767,logs,GET,0.41,200
1778363095.0566068,status,GET,0.54,200
1778363095.0808005,logs,GET,0.4,200
1778363096.0586061,status,GET,1.26,200
1778363096.0820017,logs,GET,0.95,200
1778363096.6490922,status,GET,1.28,200
1778363096.6727965,logs,GET,0.94,200
1778363097.6384206,status,GET,1.26,200
1778363097.660861,logs,GET,0.93,200
1778363098.3000062,index,GET,68.98,200
1778363098.3666956,get_app_settings,GET,1.71,200
1778363098.3701608,lighting_patterns,GET,0.86,200
1778363098.3751225,status,GET,0.94,200
1778363098.4293804,logs,GET,0.8,200
1778363098.4336557,lighting_status,GET,0.71,200
1778363099.373527,status,GET,1.28,200
1778363099.3955348,logs,GET,1.14,200
1778363099.8926973,set_mode,POST,17.27,200
1778363099.9203196,status,GET,1.14,200
1778363099.9425008,logs,GET,1.13,200
1778363100.376423,status,GET,1.29,200
1778363100.3977857,logs,GET,1.29,200
1778363101.3840835,status,GET,1.46,200
1778363101.406065,logs,GET,2.39,200
1778363102.3989818,status,GET,1.27,200
1778363102.424543,logs,GET,1.33,200
1778363103.3902364,status,GET,1.29,200
1778363103.4151027,logs,GET,1.39,200
1778363104.3740926,status,GET,1.26,200
1778363104.3967118,logs,GET,1.32,200
1778363104.745989,set_mode,POST,3.88,200
1778363104.7732599,status,GET,1.29,200
1778363104.7925086,logs,GET,1.45,200
1778363105.3739157,status,GET,1.27,200
1778363105.395756,logs,GET,1.38,200
1778363106.3707523,status,GET,1.27,200
1778363106.3921661,logs,GET,1.62,200
1778363107.370886,status,GET,1.28,200
1778363107.39211,logs,GET,1.47,200
1778363108.389683,status,GET,1.28,200
1778363108.4151757,logs,GET,1.53,200
1778363109.3744931,status,GET,1.27,200
1778363109.3980145,logs,GET,1.39,200
1778363110.3729014,status,GET,1.28,200
1778363110.398662,logs,GET,1.4,200
1778363111.3750453,status,GET,2.41,200
1778363111.3981836,logs,GET,1.4,200
1778363112.3707356,status,GET,1.26,200
1778363112.392068,logs,GET,1.57,200
1778363113.3724833,status,GET,1.28,200
1778363113.394081,logs,GET,1.4,200
1778363114.3705425,status,GET,1.27,200
1778363114.3918939,logs,GET,1.46,200
1778363115.375538,status,GET,1.43,200
1778363115.40079,logs,GET,1.25,200
1778363116.384901,status,GET,1.29,200
1778363116.4075472,logs,GET,1.48,200
1778363117.3847895,status,GET,1.3,200
1778363117.4078848,logs,GET,1.58,200
1778363118.3747778,status,GET,1.26,200
1778363118.397824,logs,GET,1.41,200
1778363119.3733118,status,GET,1.28,200
1778363119.3973098,logs,GET,1.4,200
1778363120.3729377,status,GET,1.29,200
1778363120.3964994,logs,GET,1.47,200
1778363121.372617,status,GET,1.29,200
1778363121.39372,logs,GET,1.42,200
1778363122.3743734,status,GET,2.37,200
1778363122.3961563,logs,GET,1.59,200
1778363123.3739245,status,GET,1.28,200
1778363123.3980122,logs,GET,1.4,200
1778363124.3825607,status,GET,1.26,200
1778363124.4059803,logs,GET,1.41,200
1778363125.387086,status,GET,1.36,200
1778363125.4120576,logs,GET,1.55,200
1778363126.3830423,status,GET,1.18,200
1778363126.4032507,logs,GET,1.35,200
1778363127.3845081,status,GET,1.12,200
1778363127.4075847,logs,GET,1.28,200
1778363128.3876703,status,GET,1.19,200
1778363128.4113333,logs,GET,1.39,200
1778363129.3805265,status,GET,1.12,200
1778363129.4037821,logs,GET,1.38,200
1778363130.3725643,status,GET,1.29,200
1778363130.397006,logs,GET,1.42,200
1778363131.3908777,status,GET,1.28,200
1778363131.4168508,logs,GET,1.44,200
1778363132.390405,status,GET,1.26,200
1778363132.4224336,logs,GET,1.41,200
1778363133.396308,status,GET,2.48,200
1778363133.4245484,logs,GET,1.25,200
1778363134.390151,status,GET,1.27,200
1778363134.4119747,logs,GET,1.55,200
1778363135.3940773,status,GET,1.27,200
1778363135.418501,logs,GET,1.4,200
1778363136.388931,status,GET,1.26,200
1778363136.415854,logs,GET,1.5,200
1778363137.3892746,status,GET,1.28,200
1778363137.4200556,logs,GET,1.37,200
1778363138.3782694,status,GET,1.27,200
1778363138.4047596,logs,GET,1.44,200
1778363139.3729165,status,GET,1.26,200
1778363139.3939362,logs,GET,1.39,200
1778363140.3822873,status,GET,1.25,200
1778363140.4041605,logs,GET,1.61,200
1778363141.3805926,status,GET,1.29,200
1778363141.4017813,logs,GET,1.41,200
1778363142.3707244,status,GET,1.27,200
1778363142.3964434,logs,GET,1.6,200
1778363143.3882966,status,GET,1.29,200
1778363143.4125233,logs,GET,1.43,200
1778363144.3779054,status,GET,1.29,200
1778363144.4023838,logs,GET,1.39,200
1778363145.380825,status,GET,1.28,200
1778363145.4050524,logs,GET,1.42,200
1778363146.3862262,status,GET,1.29,200
1778363146.4098716,logs,GET,1.41,200
1778363147.3791893,status,GET,1.43,200
1778363147.402245,logs,GET,1.43,200
1778363148.3929954,status,GET,1.28,200
1778363148.423822,logs,GET,1.47,200
1778363149.3862486,status,GET,1.26,200
1778363149.4078264,logs,GET,1.46,200
1778363150.3726737,status,GET,1.32,200
1778363150.392752,logs,GET,1.44,200
1778363151.3771613,status,GET,1.28,200
1778363151.399967,logs,GET,1.54,200
1778363152.3736641,status,GET,1.28,200
1778363152.4003513,logs,GET,1.55,200
1778363153.377026,status,GET,1.27,200
1778363153.3976963,logs,GET,1.22,200
1778363154.3724456,status,GET,1.28,200
1778363154.3925207,logs,GET,1.49,200
1778363155.3798623,status,GET,1.39,200
1778363155.4098105,logs,GET,1.4,200
1778363156.3891938,status,GET,1.28,200
1778363156.4121609,logs,GET,1.54,200
1778363157.373531,status,GET,1.27,200
1778363157.40031,logs,GET,1.56,200
1778363158.3713205,status,GET,1.37,200
1778363158.3940454,logs,GET,1.23,200
1778363159.3712873,status,GET,1.38,200
1778363159.3922238,logs,GET,1.55,200
1778363160.37142,status,GET,1.35,200
1778363160.3944578,logs,GET,1.4,200
1778363161.3754425,status,GET,1.36,200
1778363161.3970747,logs,GET,1.41,200
1778363162.3775787,status,GET,1.28,200
1778363162.400405,logs,GET,1.58,200
1778363163.3719106,status,GET,1.3,200
1778363163.3944778,logs,GET,1.21,200
1778363164.3728874,status,GET,1.29,200
1778363164.3971798,logs,GET,1.44,200
1778363165.389469,status,GET,1.27,200
1778363165.4121757,logs,GET,1.62,200
1778363166.3715737,status,GET,1.35,200
1778363166.40024,logs,GET,1.55,200
1778363167.3743272,status,GET,1.27,200
1778363167.3945405,logs,GET,1.39,200
1778363168.3766994,status,GET,1.26,200
1778363168.3986373,logs,GET,1.4,200
1778363169.3747504,status,GET,1.27,200
1778363169.3976989,logs,GET,1.41,200
1778363170.3791573,status,GET,1.34,200
1778363170.4004836,logs,GET,1.45,200
1778363171.373997,status,GET,1.26,200
1778363171.3965008,logs,GET,1.41,200
1778363172.372649,status,GET,1.27,200
1778363172.396452,logs,GET,1.57,200
